country,year,local_price,dollar_price,dollar_ex,usd_wage,bigmacs_per_hour,cum_prod,adjusted_usd_wage,local_wage,adjusted_local_wage
Brazil,2014,12.4,6.2,2,2.1575031657351,0.3479843815701774,4.203389830508475,0.5132769628160117,4.3150063314702,1.0265539256320233
Brazil,2014,12.4,6.2,2,2.1575031657351,0.3479843815701774,4.406779661016949,0.48958725683988813,4.3150063314702,0.9791745136797763
Canada,2014,5.54,5.54,1,9.58231483892449,1.7296597182174167,1.9438596491228075,4.929530196919637,9.58231483892449,4.929530196919637
Canada,2014,5.54,5.54,1,9.58231483892449,1.7296597182174167,1.9789473684210532,4.842127179243756,9.58231483892449,4.842127179243756
Chile,2014,2000.0,3.7,541,3.06149054749886,0.8274298777023946,1.5873015873015874,1.9287390449242816,1656.2663861968833,1043.4478233040363
Chile,2014,2000.0,3.7,541,3.06149054749886,0.8274298777023946,1.666666666666667,1.8368943284993158,1656.2663861968833,993.7598317181298
Colombia,2014,8600.0,4.34,1982,2.70010698259603,0.6221444660359516,1.3230769230769233,2.0407785333574644,5351.612039505332,4044.8230531144945
Colombia,2014,8600.0,4.34,1982,2.70010698259603,0.6221444660359516,1.3230769230769233,2.0407785333574644,5351.612039505332,4044.8230531144945
Costa Rica,2014,2150.0,4.29,501,3.46437060090216,0.8075455946158882,1.902654867256637,1.8208087344276471,1735.6496710519823,912.2251759482513
Costa Rica,2014,2150.0,4.29,501,3.46437060090216,0.8075455946158882,1.902654867256637,1.8208087344276471,1735.6496710519823,912.2251759482513
Estonia,2014,2.8,2.8,1,4.28260404432767,1.5295014444027393,1.2727272727272723,3.364903177686027,4.28260404432767,3.364903177686027
Estonia,2014,2.8,2.8,1,4.28260404432767,1.5295014444027393,1.318181818181818,3.248872033627888,4.28260404432767,3.248872033627888
France,2014,3.8,3.8,1,13.5982492791249,3.5784866524012897,1.0857142857142856,12.524703283404515,13.5982492791249,12.524703283404515
France,2014,3.8,3.8,1,13.5982492791249,3.5784866524012897,1.1142857142857143,12.2035570453685,13.5982492791249,12.2035570453685
Greece,2014,3.05,3.05,1,5.68045618968289,1.8624446523550462,0.9355828220858895,6.07156956667745,5.68045618968289,6.07156956667745
Greece,2014,3.05,3.05,1,5.68045618968289,1.8624446523550462,0.9355828220858895,6.07156956667745,5.68045618968289,6.07156956667745
Hungary,2014,860.0,3.86,223,4.26863001078588,1.1058626970947876,2.536873156342183,1.6826343879725734,951.9044924052512,375.22746851788384
Hungary,2014,860.0,3.86,223,4.26863001078588,1.1058626970947876,2.536873156342183,1.6826343879725734,951.9044924052512,375.22746851788384
Ireland,2014,3.46,3.46,1,9.2466596688281,2.67244499099078,0.9105263157894736,10.155290965764966,9.2466596688281,10.155290965764966
Ireland,2014,3.46,3.46,1,9.2466596688281,2.67244499099078,0.9184210526315789,10.06799620101627,9.2466596688281,10.06799620101627
Israel,2014,17.5,5.83,3,5.96650492967173,1.0234142246435214,1.206896551724138,4.943675513156577,17.899514789015193,14.831026539469729
Israel,2014,17.5,5.83,3,5.96650492967173,1.0234142246435214,1.206896551724138,4.943675513156577,17.899514789015193,14.831026539469729
Japan,2014,310.0,2.98,104,7.30179607896496,2.4502671405922687,1.054421768707483,6.924929184566769,759.3867922123559,720.1926351949439
Japan,2014,310.0,2.98,104,7.30179607896496,2.4502671405922687,1.2585034013605443,5.801967695177563,759.3867922123559,603.4046402984666
Lithuania,2014,8.8,4.4,2,3.89141018115735,0.8844114048084886,1.0,3.89141018115735,7.7828203623147,7.7828203623147
Lithuania,2014,8.8,4.4,2,3.89141018115735,0.8844114048084886,1.0170454545454544,3.826191016110021,7.7828203623147,7.652382032220042
Mexico,2014,37.0,2.85,13,1.00197145606553,0.3515689319528175,1.7703349282296659,0.5659784711289072,13.025628928851889,7.357720124675794
Mexico,2014,37.0,2.85,13,1.00197145606553,0.3515689319528175,2.0095693779904313,0.49860008170879927,13.025628928851889,6.481801062214391
Netherlands,2014,3.45,3.45,1,12.5818525657565,3.646913787175797,1.0615384615384615,11.852469808321342,12.5818525657565,11.852469808321342
Netherlands,2014,3.45,3.45,1,12.5818525657565,3.646913787175797,1.0615384615384615,11.852469808321342,12.5818525657565,11.852469808321342
New Zealand,2014,5.5,5.5,1,10.6586944612248,1.9379444474954182,1.6176470588235303,6.589011121484417,10.6586944612248,6.589011121484417
New Zealand,2014,5.5,5.5,1,10.6586944612248,1.9379444474954182,1.676470588235295,6.357817748800754,10.6586944612248,6.357817748800754
Poland,2014,9.2,3.07,3,6.11213635118702,1.990923892894795,1.6727272727272726,3.6539945577748494,18.336409053561063,10.961983673324548
Poland,2014,9.2,3.07,3,6.11213635118702,1.990923892894795,1.6727272727272726,3.6539945577748494,18.336409053561063,10.961983673324548
Portugal,2014,3.0,3.0,1,5.75735050905774,1.91911683635258,1.0344827586206897,5.565438825422481,5.75735050905774,5.565438825422481
Portugal,2014,3.0,3.0,1,5.75735050905774,1.91911683635258,1.0344827586206897,5.565438825422481,5.75735050905774,5.565438825422481
Spain,2014,3.65,3.65,1,8.46630896452136,2.319536702608592,1.042857142857143,8.11837845913007,8.46630896452136,8.11837845913007
Spain,2014,3.65,3.65,1,8.46630896452136,2.319536702608592,1.042857142857143,8.11837845913007,8.46630896452136,8.11837845913007
United States,2014,4.24,4.24,1,8.96250106482811,2.113797420950026,1.8928571428571423,4.73490622292806,8.96250106482811,4.73490622292806
United States,2014,4.24,4.24,1,8.96250106482811,2.113797420950026,1.915178571428571,4.679720835714446,8.96250106482811,4.679720835714446
Australia,2014,5.1,5.1,1,13.0154933909223,2.5520575276318236,1.9498069498069506,6.675272848017573,13.0154933909223,6.675272848017573
Australia,2014,5.1,5.1,1,13.0154933909223,2.5520575276318236,1.9691119691119698,6.609828996566421,13.0154933909223,6.609828996566421
Belgium,2014,3.7,3.7,1,12.9352356160092,3.496009625948432,1.0533333333333332,12.280286977223925,12.9352356160092,12.280286977223925
Belgium,2014,3.7,3.7,1,12.9352356160092,3.496009625948432,0.9866666666666666,13.110036097306622,12.9352356160092,13.110036097306622
Brazil,2014,13.0,6.5,2,2.1575031657351,0.33192356395924616,4.203389830508475,0.5132769628160117,4.3150063314702,1.0265539256320233
Brazil,2014,13.0,6.5,2,2.1575031657351,0.33192356395924616,4.406779661016949,0.48958725683988813,4.3150063314702,0.9791745136797763
Canada,2014,5.64,5.64,1,9.58231483892449,1.6989919927171082,1.9438596491228075,4.929530196919637,9.58231483892449,4.929530196919637
Canada,2014,5.64,5.64,1,9.58231483892449,1.6989919927171082,1.9789473684210532,4.842127179243756,9.58231483892449,4.842127179243756
Chile,2014,2100.0,3.72,564,3.06149054749886,0.8229813299728118,1.5873015873015874,1.9287390449242816,1726.680668789357,1087.8088213372948
Chile,2014,2100.0,3.72,564,3.06149054749886,0.8229813299728118,1.666666666666667,1.8368943284993158,1726.680668789357,1036.008401273614
Colombia,2014,8600.0,4.66,1847,2.70010698259603,0.5794220992695344,1.3230769230769233,2.0407785333574644,4987.097596854868,3769.3179511112367
Colombia,2014,8600.0,4.66,1847,2.70010698259603,0.5794220992695344,1.3230769230769233,2.0407785333574644,4987.097596854868,3769.3179511112367
Costa Rica,2014,2150.0,4.0,537,3.46437060090216,0.86609265022554,1.902654867256637,1.8208087344276471,1860.36701268446,977.7742903876465
Costa Rica,2014,2150.0,4.0,537,3.46437060090216,0.86609265022554,1.902654867256637,1.8208087344276471,1860.36701268446,977.7742903876465
Estonia,2014,2.9,2.9,1,4.28260404432767,1.4767600152854035,1.2727272727272723,3.364903177686027,4.28260404432767,3.364903177686027
Estonia,2014,2.9,2.9,1,4.28260404432767,1.4767600152854035,1.318181818181818,3.248872033627888,4.28260404432767,3.248872033627888
France,2014,3.9,3.9,1,13.5982492791249,3.486730584391,1.0857142857142856,12.524703283404515,13.5982492791249,12.524703283404515
France,2014,3.9,3.9,1,13.5982492791249,3.486730584391,1.1142857142857143,12.2035570453685,13.5982492791249,12.2035570453685
Greece,2014,3.05,3.05,1,5.68045618968289,1.8624446523550462,0.9355828220858895,6.07156956667745,5.68045618968289,6.07156956667745
Greece,2014,3.05,3.05,1,5.68045618968289,1.8624446523550462,0.9355828220858895,6.07156956667745,5.68045618968289,6.07156956667745
Hungary,2014,860.0,3.77,228,4.26863001078588,1.132262602330472,2.536873156342183,1.6826343879725734,973.2476424591806,383.6406404577467
Hungary,2014,860.0,3.77,228,4.26863001078588,1.132262602330472,2.536873156342183,1.6826343879725734,973.2476424591806,383.6406404577467
Ireland,2014,3.49,3.49,1,9.2466596688281,2.6494726844779652,0.9105263157894736,10.155290965764966,9.2466596688281,10.155290965764966
Ireland,2014,3.49,3.49,1,9.2466596688281,2.6494726844779652,0.9184210526315789,10.06799620101627,9.2466596688281,10.06799620101627
Israel,2014,17.5,5.83,3,5.96650492967173,1.0234142246435214,1.206896551724138,4.943675513156577,17.899514789015193,14.831026539469729
Israel,2014,17.5,5.83,3,5.96650492967173,1.0234142246435214,1.206896551724138,4.943675513156577,17.899514789015193,14.831026539469729
Japan,2014,370.0,3.66,101,7.30179607896496,1.9950262510833223,1.054421768707483,6.924929184566769,737.481403975461,699.4178476412436
Japan,2014,370.0,3.66,101,7.30179607896496,1.9950262510833223,1.2585034013605443,5.801967695177563,737.481403975461,585.9987372129339
Lithuania,2014,8.95,4.47,2,3.89141018115735,0.8705615617801679,1.0,3.89141018115735,7.7828203623147,7.7828203623147
Lithuania,2014,8.95,4.47,2,3.89141018115735,0.8705615617801679,1.0170454545454544,3.826191016110021,7.7828203623147,7.652382032220042
Mexico,2014,42.0,3.5,12,1.00197145606553,0.2862775588758657,1.7703349282296659,0.5659784711289072,12.02365747278636,6.791741653546886
Mexico,2014,42.0,3.5,12,1.00197145606553,0.2862775588758657,2.0095693779904313,0.49860008170879927,12.02365747278636,5.9832009805055915
Netherlands,2014,3.45,3.45,1,12.5818525657565,3.646913787175797,1.0615384615384615,11.852469808321342,12.5818525657565,11.852469808321342
Netherlands,2014,3.45,3.45,1,12.5818525657565,3.646913787175797,1.0615384615384615,11.852469808321342,12.5818525657565,11.852469808321342
New Zealand,2014,5.7,5.7,1,10.6586944612248,1.8699463967061052,1.6176470588235303,6.589011121484417,10.6586944612248,6.589011121484417
New Zealand,2014,5.7,5.7,1,10.6586944612248,1.8699463967061052,1.676470588235295,6.357817748800754,10.6586944612248,6.357817748800754
Poland,2014,9.2,3.07,3,6.11213635118702,1.990923892894795,1.6727272727272726,3.6539945577748494,18.336409053561063,10.961983673324548
Poland,2014,9.2,3.07,3,6.11213635118702,1.990923892894795,1.6727272727272726,3.6539945577748494,18.336409053561063,10.961983673324548
Portugal,2014,3.0,3.0,1,5.75735050905774,1.91911683635258,1.0344827586206897,5.565438825422481,5.75735050905774,5.565438825422481
Portugal,2014,3.0,3.0,1,5.75735050905774,1.91911683635258,1.0344827586206897,5.565438825422481,5.75735050905774,5.565438825422481
Spain,2014,3.65,3.65,1,8.46630896452136,2.319536702608592,1.042857142857143,8.11837845913007,8.46630896452136,8.11837845913007
Spain,2014,3.65,3.65,1,8.46630896452136,2.319536702608592,1.042857142857143,8.11837845913007,8.46630896452136,8.11837845913007
United States,2014,4.29,4.29,1,8.96250106482811,2.0891610873725197,1.8928571428571423,4.73490622292806,8.96250106482811,4.73490622292806
United States,2014,4.29,4.29,1,8.96250106482811,2.0891610873725197,1.915178571428571,4.679720835714446,8.96250106482811,4.679720835714446
Australia,2015,5.3,5.3,1,13.1769726004659,2.4862212453709245,2.046332046332047,6.4393130255106925,13.1769726004659,6.4393130255106925
Australia,2015,5.3,5.3,1,13.1769726004659,2.4862212453709245,2.046332046332047,6.4393130255106925,13.1769726004659,6.4393130255106925
Belgium,2015,3.7,3.7,1,12.8630188780987,3.4764915886753243,0.9866666666666666,13.036843457532466,12.8630188780987,13.036843457532466
Belgium,2015,3.7,3.7,1,12.8630188780987,3.4764915886753243,0.9866666666666666,13.036843457532466,12.8630188780987,13.036843457532466
Brazil,2015,13.5,6.75,2,2.15374099725442,0.31907274033398814,4.576271186440678,0.47063229199263246,4.30748199450884,0.9412645839852649
Brazil,2015,13.5,6.75,2,2.15374099725442,0.31907274033398814,4.576271186440678,0.47063229199263246,4.30748199450884,0.9412645839852649
Canada,2015,5.7,5.7,1,9.73080519364237,1.70715880590217,2.000000000000001,4.865402596821183,9.73080519364237,4.865402596821183
Canada,2015,5.7,5.7,1,9.73080519364237,1.70715880590217,2.052631578947369,4.740648684082179,9.73080519364237,4.740648684082179
Chile,2015,2100.0,3.35,627,3.144193029913,0.9385650835561195,1.666666666666667,1.8865158179477997,1971.409029755451,1182.8454178532704
Chile,2015,2100.0,3.35,627,3.144193029913,0.9385650835561195,1.666666666666667,1.8865158179477997,1971.409029755451,1182.8454178532704
Colombia,2015,7900.0,3.34,2364,2.69013988806077,0.8054311042098115,1.2153846153846155,2.213406237012026,6359.490695375661,5232.492344296429
Colombia,2015,7900.0,3.34,2364,2.69013988806077,0.8054311042098115,1.2153846153846155,2.213406237012026,6359.490695375661,5232.492344296429
Costa Rica,2015,2150.0,4.01,536,3.67101599527658,0.915465335480444,1.902654867256637,1.9294177091453655,1967.6645734682468,1034.1678921019159
Costa Rica,2015,2150.0,4.01,536,3.67101599527658,0.915465335480444,1.902654867256637,1.9294177091453655,1967.6645734682468,1034.1678921019159
Estonia,2015,2.9,2.9,1,4.72811032884542,1.6303828720156621,1.318181818181818,3.5868423184344573,4.72811032884542,3.5868423184344573
Estonia,2015,2.9,2.9,1,4.72811032884542,1.6303828720156621,1.3409090909090908,3.5260483808338727,4.72811032884542,3.5260483808338727
France,2015,3.9,3.9,1,13.7072581818651,3.5146815850936157,1.1142857142857143,12.301385547827653,13.7072581818651,12.301385547827653
France,2015,3.9,3.9,1,13.7072581818651,3.5146815850936157,1.1714285714285715,11.701317960128744,13.7072581818651,11.701317960128744
Germany,2015,3.67,3.67,1,12.7116912176516,3.463676081103978,1.079411764705882,11.77649867575353,12.7116912176516,11.77649867575353
Germany,2015,3.67,3.67,1,12.7116912176516,3.463676081103978,1.0558823529411763,12.038927615603189,12.7116912176516,12.038927615603189
Greece,2015,3.05,3.05,1,5.78080532646554,1.8953460086772262,0.9355828220858895,6.1788279882877575,5.78080532646554,6.1788279882877575
Greece,2015,3.05,3.05,1,5.78080532646554,1.8953460086772262,0.9355828220858895,6.1788279882877575,5.78080532646554,6.1788279882877575
Hungary,2015,860.0,3.17,271,4.39945917870627,1.3878420122101798,2.536873156342183,1.7342054204435178,1192.2534374293991,469.96966894019334
Hungary,2015,860.0,3.17,271,4.39945917870627,1.3878420122101798,2.6548672566371687,1.6571296239793611,1192.2534374293991,449.0821280984069
Ireland,2015,3.49,3.49,1,9.27354172617578,2.6571752797065273,0.9184210526315789,10.097266062884804,9.27354172617578,10.097266062884804
Ireland,2015,3.49,3.49,1,9.27354172617578,2.6571752797065273,0.9736842105263156,9.524177989045398,9.27354172617578,9.524177989045398
Israel,2015,17.5,5.83,3,6.36867340948537,1.092396811232482,1.206896551724138,5.276900825002164,19.10602022845611,15.830702475006492
Israel,2015,17.5,5.83,3,6.36867340948537,1.092396811232482,1.206896551724138,5.276900825002164,19.10602022845611,15.830702475006492
Japan,2015,370.0,3.16,117,7.39982133234355,2.3417156115011233,1.2585034013605443,5.879858031645956,865.7790958841954,687.9433897025768
Japan,2015,370.0,3.16,117,7.39982133234355,2.3417156115011233,1.2585034013605443,5.879858031645956,865.7790958841954,687.9433897025768
Mexico,2015,49.0,3.5,14,1.02233096551319,0.29209456157519714,2.3444976076555033,0.4360554526372584,14.312633517184661,6.104776336921618
Mexico,2015,49.0,3.5,14,1.02233096551319,0.29209456157519714,2.3444976076555033,0.4360554526372584,14.312633517184661,6.104776336921618
Netherlands,2015,3.45,3.45,1,12.6024446280817,3.6528825008932464,1.0615384615384615,11.871868127903051,12.6024446280817,11.871868127903051
Netherlands,2015,3.45,3.45,1,12.6024446280817,3.6528825008932464,1.0615384615384615,11.871868127903051,12.6024446280817,11.871868127903051
New Zealand,2015,5.9,5.9,1,11.0584352901186,1.8743110661217965,1.73529411764706,6.372657624814105,11.0584352901186,6.372657624814105
New Zealand,2015,5.9,5.9,1,11.0584352901186,1.8743110661217965,1.73529411764706,6.372657624814105,11.0584352901186,6.372657624814105
Poland,2015,9.2,3.07,3,6.42295339667657,2.0921672301878083,1.6727272727272726,3.839809095839254,19.268860190029713,11.519427287517763
Poland,2015,9.2,3.07,3,6.42295339667657,2.0921672301878083,1.7454545454545454,3.6798170501792855,19.268860190029713,11.039451150537857
Portugal,2015,3.0,3.0,1,5.96572717015782,1.9885757233859398,1.0344827586206897,5.766869597819225,5.96572717015782,5.766869597819225
Portugal,2015,3.0,3.0,1,5.96572717015782,1.9885757233859398,1.0344827586206897,5.766869597819225,5.96572717015782,5.766869597819225
Spain,2015,3.65,3.65,1,8.55943233362088,2.3450499544166794,1.042857142857143,8.207674840458377,8.55943233362088,8.207674840458377
Spain,2015,3.65,3.65,1,8.55943233362088,2.3450499544166794,1.042857142857143,8.207674840458377,8.55943233362088,8.207674840458377
United States,2015,4.29,4.29,1,8.95188170398463,2.0866857118845292,1.915178571428571,4.674175994621347,8.95188170398463,4.674175994621347
United States,2015,4.29,4.29,1,8.95188170398463,2.0866857118845292,1.915178571428571,4.674175994621347,8.95188170398463,4.674175994621347
Australia,2015,5.3,5.3,1,13.1769726004659,2.4862212453709245,2.046332046332047,6.4393130255106925,13.1769726004659,6.4393130255106925
Australia,2015,5.3,5.3,1,13.1769726004659,2.4862212453709245,2.046332046332047,6.4393130255106925,13.1769726004659,6.4393130255106925
Belgium,2015,3.7,3.7,1,12.8630188780987,3.4764915886753243,0.9866666666666666,13.036843457532466,12.8630188780987,13.036843457532466
Belgium,2015,3.7,3.7,1,12.8630188780987,3.4764915886753243,0.9866666666666666,13.036843457532466,12.8630188780987,13.036843457532466
Brazil,2015,13.5,4.5,3,2.15374099725442,0.4786091105009822,4.576271186440678,0.47063229199263246,6.461222991763259,1.4118968759778974
Brazil,2015,13.5,4.5,3,2.15374099725442,0.4786091105009822,4.576271186440678,0.47063229199263246,6.461222991763259,1.4118968759778974
Canada,2015,5.85,5.85,1,9.73080519364237,1.66338550318673,2.000000000000001,4.865402596821183,9.73080519364237,4.865402596821183
Canada,2015,5.85,5.85,1,9.73080519364237,1.66338550318673,2.052631578947369,4.740648684082179,9.73080519364237,4.740648684082179
Chile,2015,2100.0,3.27,642,3.144193029913,0.9615269204626912,1.666666666666667,1.8865158179477997,2018.571925204146,1211.1431551224873
Chile,2015,2100.0,3.27,642,3.144193029913,0.9615269204626912,1.666666666666667,1.8865158179477997,2018.571925204146,1211.1431551224873
Colombia,2015,7900.0,2.92,2708,2.69013988806077,0.9212807835824556,1.2153846153846155,2.213406237012026,7284.8988168685655,5993.904089828567
Colombia,2015,7900.0,2.92,2708,2.69013988806077,0.9212807835824556,1.2153846153846155,2.213406237012026,7284.8988168685655,5993.904089828567
Costa Rica,2015,2150.0,4.03,533,3.67101599527658,0.9109220831951811,1.902654867256637,1.9294177091453655,1956.6515254824171,1028.3796389744798
Costa Rica,2015,2150.0,4.03,533,3.67101599527658,0.9109220831951811,1.902654867256637,1.9294177091453655,1956.6515254824171,1028.3796389744798
Estonia,2015,2.95,2.95,1,4.72811032884542,1.6027492640153966,1.318181818181818,3.5868423184344573,4.72811032884542,3.5868423184344573
Estonia,2015,2.95,2.95,1,4.72811032884542,1.6027492640153966,1.3409090909090908,3.5260483808338727,4.72811032884542,3.5260483808338727
France,2015,4.1,4.1,1,13.7072581818651,3.343233702893927,1.1142857142857143,12.301385547827653,13.7072581818651,12.301385547827653
France,2015,4.1,4.1,1,13.7072581818651,3.343233702893927,1.1714285714285715,11.701317960128744,13.7072581818651,11.701317960128744
Germany,2015,3.59,3.59,1,12.7116912176516,3.5408610634127022,1.079411764705882,11.77649867575353,12.7116912176516,11.77649867575353
Germany,2015,3.59,3.59,1,12.7116912176516,3.5408610634127022,1.0558823529411763,12.038927615603189,12.7116912176516,12.038927615603189
Greece,2015,3.05,3.05,1,5.78080532646554,1.8953460086772262,0.9355828220858895,6.1788279882877575,5.78080532646554,6.1788279882877575
Greece,2015,3.05,3.05,1,5.78080532646554,1.8953460086772262,0.9355828220858895,6.1788279882877575,5.78080532646554,6.1788279882877575
Hungary,2015,900.0,3.19,282,4.39945917870627,1.3791408083718713,2.536873156342183,1.7342054204435178,1240.647488395168,489.045928565072
Hungary,2015,900.0,3.19,282,4.39945917870627,1.3791408083718713,2.6548672566371687,1.6571296239793611,1240.647488395168,467.3105539621798
Ireland,2015,3.7,3.7,1,9.27354172617578,2.5063626286961567,0.9184210526315789,10.097266062884804,9.27354172617578,10.097266062884804
Ireland,2015,3.7,3.7,1,9.27354172617578,2.5063626286961567,0.9736842105263156,9.524177989045398,9.27354172617578,9.524177989045398
Israel,2015,17.5,5.83,3,6.36867340948537,1.092396811232482,1.206896551724138,5.276900825002164,19.10602022845611,15.830702475006492
Israel,2015,17.5,5.83,3,6.36867340948537,1.092396811232482,1.206896551724138,5.276900825002164,19.10602022845611,15.830702475006492
Japan,2015,370.0,3.01,123,7.39982133234355,2.458412402771944,1.2585034013605443,5.879858031645956,910.1780238782567,723.2225378924526
Japan,2015,370.0,3.01,123,7.39982133234355,2.458412402771944,1.2585034013605443,5.879858031645956,910.1780238782567,723.2225378924526
Mexico,2015,49.0,3.27,15,1.02233096551319,0.31263943899485935,2.3444976076555033,0.4360554526372584,15.33496448269785,6.540831789558876
Mexico,2015,49.0,3.27,15,1.02233096551319,0.31263943899485935,2.3444976076555033,0.4360554526372584,15.33496448269785,6.540831789558876
Netherlands,2015,3.45,3.45,1,12.6024446280817,3.6528825008932464,1.0615384615384615,11.871868127903051,12.6024446280817,11.871868127903051
Netherlands,2015,3.45,3.45,1,12.6024446280817,3.6528825008932464,1.0615384615384615,11.871868127903051,12.6024446280817,11.871868127903051
New Zealand,2015,5.9,5.9,1,11.0584352901186,1.8743110661217965,1.73529411764706,6.372657624814105,11.0584352901186,6.372657624814105
New Zealand,2015,5.9,5.9,1,11.0584352901186,1.8743110661217965,1.73529411764706,6.372657624814105,11.0584352901186,6.372657624814105
Poland,2015,9.6,3.2,3,6.42295339667657,2.007172936461428,1.6727272727272726,3.839809095839254,19.268860190029713,11.519427287517763
Poland,2015,9.6,3.2,3,6.42295339667657,2.007172936461428,1.7454545454545454,3.6798170501792855,19.268860190029713,11.039451150537857
Portugal,2015,3.0,3.0,1,5.96572717015782,1.9885757233859398,1.0344827586206897,5.766869597819225,5.96572717015782,5.766869597819225
Portugal,2015,3.0,3.0,1,5.96572717015782,1.9885757233859398,1.0344827586206897,5.766869597819225,5.96572717015782,5.766869597819225
Spain,2015,3.65,3.65,1,8.55943233362088,2.3450499544166794,1.042857142857143,8.207674840458377,8.55943233362088,8.207674840458377
Spain,2015,3.65,3.65,1,8.55943233362088,2.3450499544166794,1.042857142857143,8.207674840458377,8.55943233362088,8.207674840458377
United States,2015,4.29,4.29,1,8.95188170398463,2.0866857118845292,1.915178571428571,4.674175994621347,8.95188170398463,4.674175994621347
United States,2015,4.29,4.29,1,8.95188170398463,2.0866857118845292,1.915178571428571,4.674175994621347,8.95188170398463,4.674175994621347
Australia,2016,5.3,5.3,1,13.3307638693632,2.515238465917585,2.046332046332047,6.5144676267265424,13.3307638693632,6.5144676267265424
Australia,2016,5.3,5.3,1,13.3307638693632,2.515238465917585,2.220077220077221,6.004639725504465,13.3307638693632,6.004639725504465
Belgium,2016,3.95,3.95,1,12.7408654917425,3.2255355675297466,1.0533333333333332,12.095758378236551,12.7408654917425,12.095758378236551
Belgium,2016,3.95,3.95,1,12.7408654917425,3.2255355675297466,1.0533333333333332,12.095758378236551,12.7408654917425,12.095758378236551
Brazil,2016,13.5,3.38,4,2.21189252915395,0.6544060737141865,4.576271186440678,0.4833394785929002,8.8475701166158,1.9333579143716009
Brazil,2016,13.5,3.38,4,2.21189252915395,0.6544060737141865,5.254237288135593,0.42097309425833246,8.8475701166158,1.6838923770333298
Canada,2016,5.84,5.84,1,9.88118650428104,1.691983990459082,2.0491228070175445,4.822154372808383,9.88118650428104,4.822154372808383
Canada,2016,5.84,5.84,1,9.88118650428104,1.691983990459082,2.1052631578947376,4.693563589533492,9.88118650428104,4.693563589533492
Chile,2016,2100.0,2.94,715,3.31707983797528,1.1282584482909115,1.666666666666667,1.9902479027851676,2371.712084152325,1423.0272504913949
Chile,2016,2100.0,2.94,715,3.31707983797528,1.1282584482909115,1.8253968253968258,1.8171828677603703,2371.712084152325,1299.2857504486647
Colombia,2016,7900.0,2.43,3253,2.67729043112729,1.1017656095174033,1.2153846153846155,2.2028338990287826,8709.225772457074,7165.81867354063
Colombia,2016,7900.0,2.43,3253,2.67729043112729,1.1017656095174033,1.3692307692307695,1.9553244721716159,8709.225772457074,6360.670507974266
Costa Rica,2016,2150.0,4.02,535,3.77466217878177,0.9389706912392464,1.902654867256637,1.9838922148946048,2019.444265648247,1061.3823349686136
Costa Rica,2016,2150.0,4.02,535,3.77466217878177,0.9389706912392464,1.991150442477876,1.8957192275659556,2019.444265648247,1014.2097867477862
Estonia,2016,3.0,3.0,1,5.12460281180684,1.7082009372689466,1.3636363636363635,3.758042061991683,5.12460281180684,3.758042061991683
Estonia,2016,3.0,3.0,1,5.12460281180684,1.7082009372689466,1.4090909090909092,3.636814898701628,5.12460281180684,3.636814898701628
France,2016,4.1,4.1,1,13.767598590645,3.3579508757670733,1.1714285714285715,11.752828065184755,13.767598590645,11.752828065184755
France,2016,4.1,4.1,1,13.767598590645,3.3579508757670733,1.1714285714285715,11.752828065184755,13.767598590645,11.752828065184755
Germany,2016,3.59,3.59,1,12.6494875366495,3.5235341327714487,1.0558823529411763,11.980016051422927,12.6494875366495,11.980016051422927
Germany,2016,3.59,3.59,1,12.6494875366495,3.5235341327714487,1.114705882352941,11.347825230767365,12.6494875366495,11.347825230767365
Greece,2016,3.35,3.35,1,5.82893234881055,1.7399798056150895,1.0276073619631902,5.672334166305192,5.82893234881055,5.672334166305192
Greece,2016,3.35,3.35,1,5.82893234881055,1.7399798056150895,1.0276073619631902,5.672334166305192,5.82893234881055,5.672334166305192
Hungary,2016,900.0,3.08,292,4.63609285551818,1.5052249530903183,2.6548672566371687,1.7462616422451809,1353.7391138113087,509.9083995355928
Hungary,2016,900.0,3.08,292,4.63609285551818,1.5052249530903183,2.6548672566371687,1.7462616422451809,1353.7391138113087,509.9083995355928
Ireland,2016,3.95,3.95,1,9.80876985096963,2.4832328736631974,1.039473684210526,9.436284919920153,9.80876985096963,9.436284919920153
Ireland,2016,3.95,3.95,1,9.80876985096963,2.4832328736631974,1.0526315789473681,9.318331358421151,9.80876985096963,9.318331358421151
Israel,2016,16.9,5.63,3,6.64939858904523,1.1810654687469326,1.1655172413793102,5.705105298293245,19.94819576713569,17.115315894879735
Israel,2016,16.9,5.63,3,6.64939858904523,1.1810654687469326,1.1655172413793102,5.705105298293245,19.94819576713569,17.115315894879735
Japan,2016,370.0,3.14,118,7.59578014083554,2.4190382614125925,1.2585034013605443,6.035565841636888,896.3020566185937,712.1967693131528
Japan,2016,370.0,3.14,118,7.59578014083554,2.4190382614125925,1.2585034013605443,6.035565841636888,896.3020566185937,712.1967693131528
Mexico,2016,49.0,2.88,17,1.05657946837245,0.3668678709626563,2.3444976076555033,0.4506634875302898,17.961850962331653,7.661279288014926
Mexico,2016,49.0,2.88,17,1.05657946837245,0.3668678709626563,2.1052631578947376,0.5018752474769136,17.961850962331653,8.531879207107531
Netherlands,2016,3.45,3.45,1,12.806086413619,3.711909105396811,1.0615384615384615,12.063704592539636,12.806086413619,12.063704592539636
